CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay,date
Ecuador,ECU,,,NAT_TOTAL,20200709,3.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,64221.0,4900.0,79.63,79.63,80.95,80.95,70.31,70.31,69.64,69.64,75.0,75.0,2020-07-09
Ecuador,ECU,,,NAT_TOTAL,20200710,3.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,65018.0,4939.0,79.63,79.63,80.95,80.95,70.31,70.31,69.64,69.64,75.0,75.0,2020-07-10
Ecuador,ECU,,,NAT_TOTAL,20200711,3.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,67209.0,5031.0,79.63,79.63,80.95,80.95,70.31,70.31,69.64,69.64,75.0,75.0,2020-07-11
Ecuador,ECU,,,NAT_TOTAL,20200712,3.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,67870.0,5047.0,79.63,79.63,80.95,80.95,70.31,70.31,69.64,69.64,75.0,75.0,2020-07-12
Ecuador,ECU,,,NAT_TOTAL,20200713,3.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,68459.0,5063.0,79.63,79.63,80.95,80.95,70.31,70.31,69.64,69.64,75.0,75.0,2020-07-13
Ecuador,ECU,,,NAT_TOTAL,20200714,3.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,69570.0,5130.0,79.63,79.63,80.95,80.95,70.31,70.31,69.64,69.64,75.0,75.0,2020-07-14
Ecuador,ECU,,,NAT_TOTAL,20200715,3.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,70329.0,5158.0,79.63,79.63,80.95,80.95,70.31,70.31,69.64,69.64,75.0,75.0,2020-07-15
Ecuador,ECU,,,NAT_TOTAL,20200716,3.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,71365.0,5207.0,79.63,79.63,80.95,80.95,70.31,70.31,69.64,69.64,75.0,75.0,2020-07-16
Ecuador,ECU,,,NAT_TOTAL,20200717,3.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,72444.0,5250.0,79.63,79.63,80.95,80.95,70.31,70.31,69.64,69.64,75.0,75.0,2020-07-17
Ecuador,ECU,,,NAT_TOTAL,20200718,3.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,73382.0,5282.0,79.63,79.63,80.95,80.95,70.31,70.31,69.64,69.64,75.0,75.0,2020-07-18
Ecuador,ECU,,,NAT_TOTAL,20200719,3.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,74013.0,5313.0,79.63,79.63,80.95,80.95,70.31,70.31,69.64,69.64,75.0,75.0,2020-07-19
Ecuador,ECU,,,NAT_TOTAL,20200720,3.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,74620.0,5318.0,79.63,79.63,80.95,80.95,70.31,70.31,69.64,69.64,75.0,75.0,2020-07-20
Ecuador,ECU,,,NAT_TOTAL,20200721,3.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,76217.0,5366.0,79.63,79.63,80.95,80.95,70.31,70.31,69.64,69.64,75.0,75.0,2020-07-21
Ecuador,ECU,,,NAT_TOTAL,20200722,3.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,77257.0,5418.0,79.63,79.63,80.95,80.95,70.31,70.31,69.64,69.64,75.0,75.0,2020-07-22
Ecuador,ECU,,,NAT_TOTAL,20200723,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,78148.0,5439.0,81.02,81.02,80.95,80.95,71.09,71.09,70.54,70.54,75.0,75.0,2020-07-23
Ecuador,ECU,,,NAT_TOTAL,20200724,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,79049.0,5468.0,78.24,78.24,80.95,80.95,69.53,69.53,68.75,68.75,75.0,75.0,2020-07-24
Ecuador,ECU,,,NAT_TOTAL,20200725,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,80036.0,5507.0,78.24,78.24,80.95,80.95,69.53,69.53,68.75,68.75,75.0,75.0,2020-07-25
Ecuador,ECU,,,NAT_TOTAL,20200726,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,80694.0,5515.0,78.24,78.24,80.95,80.95,69.53,69.53,68.75,68.75,75.0,75.0,2020-07-26
Ecuador,ECU,,,NAT_TOTAL,20200727,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,81161.0,5532.0,78.24,78.24,80.95,80.95,69.53,69.53,68.75,68.75,75.0,75.0,2020-07-27
Ecuador,ECU,,,NAT_TOTAL,20200728,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,82279.0,5584.0,78.24,78.24,80.95,80.95,69.53,69.53,68.75,68.75,75.0,75.0,2020-07-28
Ecuador,ECU,,,NAT_TOTAL,20200729,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,83193.0,5623.0,78.24,78.24,80.95,80.95,69.53,69.53,68.75,68.75,75.0,75.0,2020-07-29
Ecuador,ECU,,,NAT_TOTAL,20200730,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,84370.0,5657.0,78.24,78.24,80.95,80.95,69.53,69.53,68.75,68.75,75.0,75.0,2020-07-30
Ecuador,ECU,,,NAT_TOTAL,20200731,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,85355.0,5702.0,78.24,78.24,80.95,80.95,69.53,69.53,68.75,68.75,75.0,75.0,2020-07-31
Ecuador,ECU,,,NAT_TOTAL,20200801,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,86232.0,5736.0,76.39,76.39,79.76,79.76,68.49,68.49,67.56,67.56,75.0,75.0,2020-08-01
Ecuador,ECU,,,NAT_TOTAL,20200802,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,86232.0,5736.0,76.39,76.39,79.76,79.76,68.49,68.49,67.56,67.56,75.0,75.0,2020-08-02
Ecuador,ECU,,,NAT_TOTAL,20200803,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,87041.0,5767.0,76.39,76.39,79.76,79.76,68.49,68.49,67.56,67.56,75.0,75.0,2020-08-03
Ecuador,ECU,,,NAT_TOTAL,20200804,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,87963.0,5808.0,76.39,76.39,79.76,79.76,68.49,68.49,67.56,67.56,75.0,75.0,2020-08-04
Ecuador,ECU,,,NAT_TOTAL,20200805,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,88866.0,5847.0,76.39,76.39,79.76,79.76,68.49,68.49,67.56,67.56,75.0,75.0,2020-08-05
Ecuador,ECU,,,NAT_TOTAL,20200806,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,90537.0,5877.0,76.39,76.39,79.76,79.76,68.49,68.49,67.56,67.56,75.0,75.0,2020-08-06
Ecuador,ECU,,,NAT_TOTAL,20200807,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,91969.0,5897.0,76.39,76.39,79.76,79.76,68.49,68.49,67.56,67.56,75.0,75.0,2020-08-07
Ecuador,ECU,,,NAT_TOTAL,20200808,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,93572.0,5916.0,76.39,76.39,79.76,79.76,68.49,68.49,67.56,67.56,75.0,75.0,2020-08-08
Ecuador,ECU,,,NAT_TOTAL,20200809,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,94459.0,5922.0,76.39,76.39,79.76,79.76,68.49,68.49,67.56,67.56,75.0,75.0,2020-08-09
Ecuador,ECU,,,NAT_TOTAL,20200810,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,94701.0,5932.0,76.39,76.39,79.76,79.76,68.49,68.49,67.56,67.56,75.0,75.0,2020-08-10
Ecuador,ECU,,,NAT_TOTAL,20200811,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,95563.0,5951.0,76.39,76.39,79.76,79.76,68.49,68.49,67.56,67.56,75.0,75.0,2020-08-11
Ecuador,ECU,,,NAT_TOTAL,20200812,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,97110.0,5984.0,76.39,76.39,79.76,79.76,68.49,68.49,67.56,67.56,75.0,75.0,2020-08-12
Ecuador,ECU,,,NAT_TOTAL,20200813,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,98343.0,6010.0,76.39,76.39,79.76,79.76,68.49,68.49,67.56,67.56,75.0,75.0,2020-08-13
Ecuador,ECU,,,NAT_TOTAL,20200814,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,99409.0,6030.0,76.39,76.39,79.76,79.76,68.49,68.49,67.56,67.56,75.0,75.0,2020-08-14
Ecuador,ECU,,,NAT_TOTAL,20200815,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,100688.0,6065.0,76.39,76.39,79.76,79.76,68.49,68.49,67.56,67.56,75.0,75.0,2020-08-15
Ecuador,ECU,,,NAT_TOTAL,20200816,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,101542.0,6070.0,76.39,76.39,79.76,79.76,68.49,68.49,67.56,67.56,75.0,75.0,2020-08-16
Ecuador,ECU,,,NAT_TOTAL,20200817,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,101751.0,6083.0,76.39,76.39,79.76,79.76,68.49,68.49,67.56,67.56,75.0,75.0,2020-08-17
Ecuador,ECU,,,NAT_TOTAL,20200818,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,102941.0,6105.0,76.39,76.39,79.76,79.76,68.49,68.49,67.56,67.56,75.0,75.0,2020-08-18
Ecuador,ECU,,,NAT_TOTAL,20200819,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,104475.0,6146.0,76.39,76.39,79.76,79.76,68.49,68.49,67.56,67.56,75.0,75.0,2020-08-19
Ecuador,ECU,,,NAT_TOTAL,20200820,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,105508.0,6200.0,76.39,76.39,79.76,79.76,68.49,68.49,67.56,67.56,75.0,75.0,2020-08-20
Ecuador,ECU,,,NAT_TOTAL,20200821,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,106481.0,6248.0,73.61,73.61,76.19,76.19,66.93,66.93,65.77,65.77,75.0,75.0,2020-08-21
Ecuador,ECU,,,NAT_TOTAL,20200822,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,107089.0,6277.0,73.61,73.61,76.19,76.19,66.93,66.93,65.77,65.77,75.0,75.0,2020-08-22
Ecuador,ECU,,,NAT_TOTAL,20200823,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,107769.0,6310.0,73.61,73.61,76.19,76.19,66.93,66.93,65.77,65.77,75.0,75.0,2020-08-23
Ecuador,ECU,,,NAT_TOTAL,20200824,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,108289.0,6322.0,73.61,73.61,76.19,76.19,66.93,66.93,65.77,65.77,75.0,75.0,2020-08-24
Ecuador,ECU,,,NAT_TOTAL,20200825,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,109030.0,6368.0,73.61,73.61,76.19,76.19,66.93,66.93,65.77,65.77,75.0,75.0,2020-08-25
Ecuador,ECU,,,NAT_TOTAL,20200826,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,110549.0,6410.0,73.61,73.61,76.19,76.19,66.93,66.93,65.77,65.77,75.0,75.0,2020-08-26
Ecuador,ECU,,,NAT_TOTAL,20200827,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,111219.0,6471.0,73.61,73.61,76.19,76.19,66.93,66.93,65.77,65.77,75.0,75.0,2020-08-27
Ecuador,ECU,,,NAT_TOTAL,20200828,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,112141.0,6504.0,73.61,73.61,76.19,76.19,66.93,66.93,65.77,65.77,75.0,75.0,2020-08-28
Ecuador,ECU,,,NAT_TOTAL,20200829,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,112906.0,6537.0,73.61,73.61,76.19,76.19,66.93,66.93,65.77,65.77,75.0,75.0,2020-08-29
Ecuador,ECU,,,NAT_TOTAL,20200830,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,113648.0,6555.0,73.61,73.61,76.19,76.19,66.93,66.93,65.77,65.77,75.0,75.0,2020-08-30
Ecuador,ECU,,,NAT_TOTAL,20200831,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,113767.0,6556.0,73.61,73.61,76.19,76.19,66.93,66.93,65.77,65.77,75.0,75.0,2020-08-31
Ecuador,ECU,,,NAT_TOTAL,20200901,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,114309.0,6571.0,73.61,73.61,76.19,76.19,66.93,66.93,65.77,65.77,75.0,75.0,2020-09-01
Ecuador,ECU,,,NAT_TOTAL,20200902,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,115457.0,6619.0,73.61,73.61,76.19,76.19,66.93,66.93,65.77,65.77,75.0,75.0,2020-09-02
Ecuador,ECU,,,NAT_TOTAL,20200903,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,116360.0,6648.0,73.61,73.61,76.19,76.19,66.93,66.93,65.77,65.77,75.0,75.0,2020-09-03
Ecuador,ECU,,,NAT_TOTAL,20200904,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,0.0,0.0,,,,,,,0.0,117175.0,6674.0,73.61,73.61,76.19,76.19,66.93,66.93,65.77,65.77,75.0,75.0,2020-09-04
